status	family	pval	qval	gene_short_name	num_cells_expressed	use_for_ordering
Qpctl	OK	negbinomial.size	0.397691260227557	0.918895293198561	Qpctl	30	FALSE
Qprt	OK	negbinomial.size	0.500592317173476	0.961693808007518	Qprt	16	FALSE
Qrsl1	OK	negbinomial.size	0.781045774449971	0.999999999737279	Qrsl1	26	FALSE
Qser1	OK	negbinomial.size	0.0418490456745194	0.388138709046762	Qser1	10	FALSE
Qsox2	OK	negbinomial.size	0.19834004151893	0.774764341088823	Qsox2	14	FALSE
Qtrt1	OK	negbinomial.size	0.370717087791594	0.909265987665419	Qtrt1	26	FALSE
Qtrt2	OK	negbinomial.size	0.0635241020556579	0.505678092955969	Qtrt2	17	FALSE
R3hcc1	OK	negbinomial.size	0.647748225518494	0.991342006294849	R3hcc1	27	FALSE
R3hcc1l	OK	negbinomial.size	0.179184145798289	0.751793172951697	R3hcc1l	17	FALSE
R3hdm2	OK	negbinomial.size	0.820303610406677	0.999999999737279	R3hdm2	34	FALSE
Rab10	OK	negbinomial.size	0.631293614024369	0.988216622260776	Rab10	38	FALSE
Rab11a	OK	negbinomial.size	0.938022464328298	0.999999999737279	Rab11a	37	FALSE
Rab11b-ps2	OK	negbinomial.size	0.992133621352727	0.999999999737279	Rab11b-ps2	35	FALSE
Rab11fip1	OK	negbinomial.size	0.822649389653834	0.999999999737279	Rab11fip1	9	FALSE
Rab11fip2	OK	negbinomial.size	0.0653230095025841	0.512463304795216	Rab11fip2	20	FALSE
Rab11fip3	OK	negbinomial.size	0.912354206679139	0.999999999737279	Rab11fip3	34	FALSE
Rab11fip4	OK	negbinomial.size	0.713491751491314	0.999999999737279	Rab11fip4	28	FALSE
Rab11fip5	OK	negbinomial.size	0.478971747253713	0.95366813197299	Rab11fip5	31	FALSE
Rab12	OK	negbinomial.size	0.858272829693524	0.999999999737279	Rab12	39	FALSE
Rab13	OK	negbinomial.size	0.49594055882768	0.960014660252075	Rab13	10	FALSE
Rab15	OK	negbinomial.size	0.532866499897873	0.96343578806849	Rab15	26	FALSE
Rab1b	OK	negbinomial.size	0.877701272086397	0.999999999737279	Rab1b	39	FALSE
Rab20	OK	negbinomial.size	0.0364384691541743	0.359334583876453	Rab20	6	FALSE
Rab21	OK	negbinomial.size	0.323381536811207	0.881537394084384	Rab21	32	FALSE
Rab22a	OK	negbinomial.size	0.531882260288407	0.96343578806849	Rab22a	21	FALSE
Rab23	OK	negbinomial.size	0.00462294495622456	0.0946067275333565	Rab23	15	TRUE
Rab27a	OK	negbinomial.size	0.0350909235069284	0.352305762415797	Rab27a	17	FALSE
Rab27b	OK	negbinomial.size	0.511390029841795	0.962800439818941	Rab27b	37	FALSE
Rab28	OK	negbinomial.size	0.889198846944841	0.999999999737279	Rab28	34	FALSE
Rab29	OK	negbinomial.size	0.110389548643046	0.622623978626934	Rab29	6	FALSE
Rab2b	OK	negbinomial.size	0.622491256869508	0.986022363252483	Rab2b	31	FALSE
Rab30	OK	negbinomial.size	0.945439424284883	0.999999999737279	Rab30	33	FALSE
Rab31	OK	negbinomial.size	0.801894281067505	0.999999999737279	Rab31	20	FALSE
Rab33a	OK	negbinomial.size	0.488491575826786	0.957488162126501	Rab33a	21	FALSE
Rab34	OK	negbinomial.size	0.315273375445679	0.876749643041111	Rab34	36	FALSE
Rab35	OK	negbinomial.size	0.12614170891491	0.653553476920975	Rab35	29	FALSE
Rab36	OK	negbinomial.size	0.500299255969676	0.961693808007518	Rab36	23	FALSE
Rab37	OK	negbinomial.size	0.000168460124127323	0.00792333634666646	Rab37	25	FALSE
Rab39b	OK	negbinomial.size	0.979930778659522	0.999999999737279	Rab39b	21	FALSE
Rab3d	OK	negbinomial.size	0.402542398079646	0.921358590127859	Rab3d	25	FALSE
Rab3gap2	OK	negbinomial.size	0.348746605595115	0.897208979188702	Rab3gap2	33	FALSE
Rab3il1	OK	negbinomial.size	0.324026110505799	0.881537394084384	Rab3il1	17	FALSE
Rab3ip	OK	negbinomial.size	0.499031549375729	0.960874652732201	Rab3ip	21	FALSE
Rab40b	OK	negbinomial.size	0.0148153936627452	0.212355101268822	Rab40b	22	FALSE
Rab40c	OK	negbinomial.size	0.534867267380252	0.96343578806849	Rab40c	20	FALSE
Rab43	OK	negbinomial.size	0.599039164726843	0.981230926107658	Rab43	19	FALSE
Rab4a	OK	negbinomial.size	0.631598419052938	0.988216622260776	Rab4a	29	FALSE
Rab5a	OK	negbinomial.size	0.593551632833001	0.980195627401569	Rab5a	37	FALSE
Rab5b	OK	negbinomial.size	0.947715019223541	0.999999999737279	Rab5b	34	FALSE
Rab5c	OK	negbinomial.size	0.153575967379438	0.707459013077591	Rab5c	30	FALSE
Rab5if	OK	negbinomial.size	0.876785554186977	0.999999999737279	Rab5if	37	FALSE
Rab7-ps1	OK	negbinomial.size	0.530353665051298	0.96343578806849	Rab7-ps1	12	FALSE
Rab7b	OK	negbinomial.size	0.00369416103351641	0.0790995128704324	Rab7b	18	TRUE
Rab8a	OK	negbinomial.size	0.296409282378474	0.861325788544022	Rab8a	39	FALSE
Rab8b	OK	negbinomial.size	0.491391847415281	0.958725033667041	Rab8b	31	FALSE
Rab9	OK	negbinomial.size	0.18887536476049	0.764741123369513	Rab9	27	FALSE
Rab9b	OK	negbinomial.size	0.983590646424056	0.999999999737279	Rab9b	24	FALSE
Rabep1	OK	negbinomial.size	0.634221680838609	0.988362129166383	Rabep1	37	FALSE
Rabep2	OK	negbinomial.size	0.357031786836378	0.901942270992597	Rabep2	14	FALSE
Rabepk	OK	negbinomial.size	0.82274308318706	0.999999999737279	Rabepk	38	FALSE
Rabgef1	OK	negbinomial.size	0.523871182702563	0.96343578806849	Rabgef1	34	FALSE
Rabggtb	OK	negbinomial.size	0.440493388913974	0.935423364934529	Rabggtb	39	FALSE
Rabif	OK	negbinomial.size	0.482514573534961	0.95581784453915	Rabif	29	FALSE
Rabl2	OK	negbinomial.size	0.807557805159284	0.999999999737279	Rabl2	33	FALSE
Rabl3	OK	negbinomial.size	0.894226994491333	0.999999999737279	Rabl3	14	FALSE
Rabl6	OK	negbinomial.size	0.793896593470181	0.999999999737279	Rabl6	35	FALSE
Rac2	OK	negbinomial.size	0.840759970022544	0.999999999737279	Rac2	26	FALSE
Rac3	OK	negbinomial.size	0.0929462243403375	0.593205548630259	Rac3	11	FALSE
Racgap1	OK	negbinomial.size	0.354234693802407	0.900844277219281	Racgap1	34	FALSE
Rad1	OK	negbinomial.size	0.943561328605314	0.999999999737279	Rad1	30	FALSE
Rad17	OK	negbinomial.size	0.525505612280829	0.96343578806849	Rad17	32	FALSE
Rad18	OK	negbinomial.size	0.908685317070861	0.999999999737279	Rad18	13	FALSE
Rad21	OK	negbinomial.size	0.558155051277143	0.971170136362967	Rad21	27	FALSE
Rad23a	OK	negbinomial.size	0.917003665041645	0.999999999737279	Rad23a	38	FALSE
Rad23b	OK	negbinomial.size	0.253086310968193	0.824119353363923	Rad23b	35	FALSE
Rad50	OK	negbinomial.size	0.141830202177189	0.685087022719022	Rad50	6	FALSE
Rad51	OK	negbinomial.size	0.597892255652271	0.981230926107658	Rad51	15	FALSE
Rad51ap1	OK	negbinomial.size	1.41049130068584e-05	0.00125358714539824	Rad51ap1	18	FALSE
Rad51c	OK	negbinomial.size	0.685338774657754	0.999596617704067	Rad51c	33	FALSE
Rad51d	OK	negbinomial.size	0.584184483758514	0.97782883278001	Rad51d	15	FALSE
Rad52	OK	negbinomial.size	0.176368721720206	0.747991933202939	Rad52	27	FALSE
Rad54l	OK	negbinomial.size	0.732104927357114	0.999999999737279	Rad54l	26	FALSE
Rad54l2	OK	negbinomial.size	0.00215320190046872	0.0537127817338458	Rad54l2	35	FALSE
Rad9a	OK	negbinomial.size	0.110046309058423	0.621698916199359	Rad9a	22	FALSE
Rad9b	OK	negbinomial.size	0.988116293043012	0.999999999737279	Rad9b	15	FALSE
Radil	OK	negbinomial.size	0.88113941841391	0.999999999737279	Radil	9	FALSE
Rae1	OK	negbinomial.size	0.977534849019545	0.999999999737279	Rae1	33	FALSE
Raf1	OK	negbinomial.size	0.920777598103374	0.999999999737279	Raf1	36	FALSE
Rag2	OK	negbinomial.size	0.866622640479053	0.999999999737279	Rag2	9	FALSE
Rai1	OK	negbinomial.size	0.310051547037621	0.871418723790353	Rai1	22	FALSE
Rai14	OK	negbinomial.size	0.0892619580985407	0.582273474801199	Rai14	21	FALSE
Rai2	OK	negbinomial.size	0.272184929451799	0.840702537858667	Rai2	21	FALSE
Rala	OK	negbinomial.size	0.840700723126387	0.999999999737279	Rala	32	FALSE
Ralb	OK	negbinomial.size	0.982000412123525	0.999999999737279	Ralb	35	FALSE
Ralbp1	OK	negbinomial.size	0.51414823435021	0.963188957974354	Ralbp1	36	FALSE
Ralgapa1	OK	negbinomial.size	0.977397182832945	0.999999999737279	Ralgapa1	38	FALSE
Ralgapa2	OK	negbinomial.size	0.0256573348443034	0.298424465136841	Ralgapa2	34	FALSE
Ralgds	OK	negbinomial.size	0.912024329984616	0.999999999737279	Ralgds	20	FALSE
Ralgps1	OK	negbinomial.size	0.350231230140567	0.897208979188702	Ralgps1	31	FALSE
Ralgps2	OK	negbinomial.size	0.893843763966105	0.999999999737279	Ralgps2	35	FALSE
Raly	OK	negbinomial.size	0.165428808460528	0.731585377214258	Raly	7	FALSE
Ralyl	OK	negbinomial.size	0.0698998110649018	0.526811449497834	Ralyl	13	FALSE
Ramac	OK	negbinomial.size	0.288902829699044	0.854696537755701	Ramac	38	FALSE
Ramp1	OK	negbinomial.size	0.102354346745896	0.613121727874204	Ramp1	17	FALSE
Ramp2	OK	negbinomial.size	0.019757249783233	0.253590972009582	Ramp2	8	FALSE
Ranbp10	OK	negbinomial.size	0.735474908074436	0.999999999737279	Ranbp10	29	FALSE
Ranbp17	OK	negbinomial.size	0.930921446653166	0.999999999737279	Ranbp17	12	FALSE
Ranbp2	OK	negbinomial.size	0.514111343209304	0.963188957974354	Ranbp2	34	FALSE
Ranbp2-ps1	OK	negbinomial.size	0.994868595710801	0.999999999737279	Ranbp2-ps1	11	FALSE
Ranbp3	OK	negbinomial.size	0.429652724451032	0.931764856479848	Ranbp3	32	FALSE
Ranbp3l	OK	negbinomial.size	0.172393393252999	0.74261357695913	Ranbp3l	37	FALSE
Ranbp6	OK	negbinomial.size	0.156031766328793	0.71403059294591	Ranbp6	32	FALSE
Ranbp9	OK	negbinomial.size	0.173094813365396	0.744210512334822	Ranbp9	39	FALSE
Rangap1	OK	negbinomial.size	0.588907924626552	0.978457364889643	Rangap1	38	FALSE
Rangrf	OK	negbinomial.size	0.849431553210295	0.999999999737279	Rangrf	30	FALSE
Rap1a	OK	negbinomial.size	0.505343520797848	0.961693808007518	Rap1a	22	FALSE
Rap1gap2	OK	negbinomial.size	0.524997096505898	0.96343578806849	Rap1gap2	24	FALSE
Rap2a	OK	negbinomial.size	0.877790201775529	0.999999999737279	Rap2a	21	FALSE
Rap2b	OK	negbinomial.size	0.523923619731497	0.96343578806849	Rap2b	37	FALSE
Rap2c	OK	negbinomial.size	0.86785688717897	0.999999999737279	Rap2c	17	FALSE
Rapgef1	OK	negbinomial.size	0.864924308556612	0.999999999737279	Rapgef1	33	FALSE
Rapgef4	OK	negbinomial.size	0.0870505028426413	0.576266776497996	Rapgef4	38	FALSE
Rapgef5	OK	negbinomial.size	0.205368168372906	0.783040213293232	Rapgef5	34	FALSE
Rapgef6	OK	negbinomial.size	0.437662775421408	0.934816965666878	Rapgef6	20	FALSE
Rapgefl1	OK	negbinomial.size	0.517062122748202	0.963188957974354	Rapgefl1	26	FALSE
Rara	OK	negbinomial.size	0.195322781894274	0.772109287402577	Rara	19	FALSE
Rarb	OK	negbinomial.size	0.702806761014642	0.999999999737279	Rarb	15	FALSE
Rars	OK	negbinomial.size	0.151364324636957	0.704140716343545	Rars	33	FALSE
Rars2	OK	negbinomial.size	0.920189278213116	0.999999999737279	Rars2	29	FALSE
Rasa1	OK	negbinomial.size	0.947564992749163	0.999999999737279	Rasa1	23	FALSE
Rasa2	OK	negbinomial.size	0.466692403089132	0.948795179394311	Rasa2	29	FALSE
Rasa3	OK	negbinomial.size	0.0698108190902906	0.526779342475693	Rasa3	19	FALSE
Rasa4	OK	negbinomial.size	0.565196544263234	0.974151619980003	Rasa4	31	FALSE
Rasal2	OK	negbinomial.size	0.903983658661227	0.999999999737279	Rasal2	32	FALSE
Rasd1	OK	negbinomial.size	0.0269091696934116	0.305683308686849	Rasd1	14	FALSE
Rasd2	OK	negbinomial.size	0.826783348560615	0.999999999737279	Rasd2	22	FALSE
Rasgef1a	OK	negbinomial.size	0.728487989843777	0.999999999737279	Rasgef1a	25	FALSE
Rasgef1b	OK	negbinomial.size	0.000231546877228875	0.0102971567998418	Rasgef1b	14	FALSE
Rasgef1c	OK	negbinomial.size	0.857347616163476	0.999999999737279	Rasgef1c	19	FALSE
Rasgrf1	OK	negbinomial.size	0.153200973081979	0.707459013077591	Rasgrf1	23	FALSE
Rasgrf2	OK	negbinomial.size	0.458273656154725	0.946871130327827	Rasgrf2	34	FALSE
Rasgrp1	OK	negbinomial.size	0.755932300505123	0.999999999737279	Rasgrp1	16	FALSE
Rasgrp2	OK	negbinomial.size	0.413364068244853	0.92536981255419	Rasgrp2	38	FALSE
Rasgrp3	OK	negbinomial.size	0.302791214572118	0.868919979770039	Rasgrp3	11	FALSE
Rasip1	OK	negbinomial.size	0.355854048891485	0.901453788726592	Rasip1	14	FALSE
Rasl10a	OK	negbinomial.size	7.13483804342096e-06	0.000741498078990694	Rasl10a	7	FALSE
Rasl10b	OK	negbinomial.size	0.97911100362358	0.999999999737279	Rasl10b	23	FALSE
Rasl11a	OK	negbinomial.size	0.131324411962819	0.662255460808254	Rasl11a	14	FALSE
Rasl11b	OK	negbinomial.size	0.409428311780302	0.923349035877438	Rasl11b	32	FALSE
Rasl12	OK	negbinomial.size	0.373970665495087	0.91150068805426	Rasl12	18	FALSE
Rasl2-9	OK	negbinomial.size	1.44245879002518e-07	3.80070694523638e-05	Rasl2-9	10	TRUE
Rassf1	OK	negbinomial.size	0.613280715734699	0.984692250941008	Rassf1	31	FALSE
Rassf2	OK	negbinomial.size	0.00505280320618006	0.0997263790693433	Rassf2	24	FALSE
Rassf3	OK	negbinomial.size	0.000434182521561963	0.0162379581851004	Rassf3	13	TRUE
Rassf4	OK	negbinomial.size	0.183715070183863	0.760088799683647	Rassf4	32	TRUE
Rassf5	OK	negbinomial.size	0.856214620238758	0.999999999737279	Rassf5	23	FALSE
Rassf6	OK	negbinomial.size	0.258032612520237	0.826304822340209	Rassf6	11	FALSE
Rassf8	OK	negbinomial.size	0.284905337371204	0.851288124338824	Rassf8	21	FALSE
Raver1	OK	negbinomial.size	0.04384678312953	0.399473627602937	Raver1	9	FALSE
Raver2	OK	negbinomial.size	8.44189268944792e-06	0.000819099727734894	Raver2	7	TRUE
Rb1	OK	negbinomial.size	0.0974617080579077	0.604006174659998	Rb1	17	FALSE
Rbak	OK	negbinomial.size	0.473533938127311	0.951112245442449	Rbak	27	FALSE
Rbbp4	OK	negbinomial.size	0.704802745686774	0.999999999737279	Rbbp4	39	FALSE
Rbbp5	OK	negbinomial.size	0.285277360734372	0.851288124338824	Rbbp5	22	FALSE
Rbbp6	OK	negbinomial.size	0.416140563453323	0.92572616124916	Rbbp6	36	FALSE
Rbbp7	OK	negbinomial.size	0.78441698859109	0.999999999737279	Rbbp7	32	FALSE
Rbbp8	OK	negbinomial.size	0.684674127865102	0.999596617704067	Rbbp8	19	FALSE
Rbbp9	OK	negbinomial.size	0.544556710194001	0.967499081926676	Rbbp9	18	FALSE
Rbck1	OK	negbinomial.size	0.967348714832586	0.999999999737279	Rbck1	34	FALSE
Rbfa	OK	negbinomial.size	0.285510153238591	0.851288124338824	Rbfa	29	FALSE
Rbfox2	OK	negbinomial.size	0.711543840265917	0.999999999737279	Rbfox2	34	FALSE
Rbfox3	OK	negbinomial.size	0.44957829917242	0.942565563768106	Rbfox3	34	FALSE
Rbl1	OK	negbinomial.size	0.00132742816414286	0.0371331971320205	Rbl1	15	TRUE
Rbl2	OK	negbinomial.size	0.334195913177285	0.889330321314698	Rbl2	22	FALSE
Rbm10	OK	negbinomial.size	0.70205735056679	0.999999999737279	Rbm10	27	FALSE
Rbm11	OK	negbinomial.size	1.68470814693726e-05	0.0013994805558865	Rbm11	19	TRUE
Rbm12	OK	negbinomial.size	0.141998992061232	0.685266165336516	Rbm12	11	FALSE
Rbm12b1	OK	negbinomial.size	0.0543346179786347	0.458293510306113	Rbm12b1	13	FALSE
Rbm12b2	OK	negbinomial.size	0.49786615037093	0.960407026616517	Rbm12b2	20	FALSE
Rbm14	OK	negbinomial.size	0.254038608665783	0.824239294599294	Rbm14	20	FALSE
Rbm15	OK	negbinomial.size	0.197962966591053	0.774764341088823	Rbm15	15	FALSE
Rbm15b	OK	negbinomial.size	0.95841965695409	0.999999999737279	Rbm15b	24	FALSE
Rbm17	OK	negbinomial.size	0.831403255654826	0.999999999737279	Rbm17	37	FALSE
Rbm19	OK	negbinomial.size	0.806179867047265	0.999999999737279	Rbm19	8	FALSE
Rbm22	OK	negbinomial.size	0.502123319780259	0.961693808007518	Rbm22	31	FALSE
Rbm24	OK	negbinomial.size	9.51048797757276e-05	0.00510473801107449	Rbm24	9	TRUE
Rbm26	OK	negbinomial.size	0.667783906467066	0.994907234445465	Rbm26	32	FALSE
Rbm27	OK	negbinomial.size	0.631405782882135	0.988216622260776	Rbm27	24	FALSE
Rbm28	OK	negbinomial.size	0.479796554729958	0.95366813197299	Rbm28	36	FALSE
Rbm33	OK	negbinomial.size	0.941026703363554	0.999999999737279	Rbm33	37	FALSE
Rbm4	OK	negbinomial.size	0.117597902602217	0.638119240753133	Rbm4	28	FALSE
Rbm41	OK	negbinomial.size	0.362421977992723	0.903769405849238	Rbm41	27	FALSE
Rbm42	OK	negbinomial.size	0.27764077816611	0.845351283092995	Rbm42	36	FALSE
Rbm43	OK	negbinomial.size	0.23217616529944	0.805906059968209	Rbm43	25	FALSE
Rbm48	OK	negbinomial.size	0.424560547720863	0.928705281353771	Rbm48	17	FALSE
Rbm7	OK	negbinomial.size	0.754668680506119	0.999999999737279	Rbm7	28	FALSE
Rbm8a2	OK	negbinomial.size	0.50481046132633	0.961693808007518	Rbm8a2	23	FALSE
Rbms1	OK	negbinomial.size	0.486544906107384	0.957488162126501	Rbms1	35	FALSE
Rbms2	OK	negbinomial.size	0.99050301117159	0.999999999737279	Rbms2	32	FALSE
Rbmx	OK	negbinomial.size	0.453367746165995	0.944941787299561	Rbmx	30	FALSE
Rbmx2	OK	negbinomial.size	0.767502625841427	0.999999999737279	Rbmx2	15	FALSE
Rbmxl1	OK	negbinomial.size	0.647673268249084	0.991342006294849	Rbmxl1	26	FALSE
Rbp1	OK	negbinomial.size	0.583072867821119	0.97782883278001	Rbp1	7	FALSE
Rbp4	OK	negbinomial.size	0.195791452166647	0.772862835100344	Rbp4	11	FALSE
Rbp7	OK	negbinomial.size	0.225013010238444	0.801143319748115	Rbp7	6	FALSE
Rbpms	OK	negbinomial.size	0.240822755219167	0.810826432580913	Rbpms	34	FALSE
Rbsn	OK	negbinomial.size	0.320293709848623	0.880014895871217	Rbsn	22	FALSE
Rbx1-ps	OK	negbinomial.size	0.763630244964221	0.999999999737279	Rbx1-ps	10	FALSE
Rc3h1	OK	negbinomial.size	0.0282196929252867	0.314244172823718	Rc3h1	13	FALSE
Rcan1	OK	negbinomial.size	0.106904369522326	0.616852556068796	Rcan1	29	FALSE
Rcan3	OK	negbinomial.size	0.315692059697213	0.876749643041111	Rcan3	29	FALSE
Rcbtb1	OK	negbinomial.size	0.519603809977208	0.96343578806849	Rcbtb1	34	FALSE
Rcbtb2	OK	negbinomial.size	0.138982075799098	0.678230819202722	Rcbtb2	24	FALSE
Rcc1	OK	negbinomial.size	0.454309102322067	0.945108870133595	Rcc1	17	FALSE
Rcc1l	OK	negbinomial.size	0.769221884978547	0.999999999737279	Rcc1l	17	FALSE
Rcc2	OK	negbinomial.size	0.529736629335515	0.96343578806849	Rcc2	26	FALSE
Rccd1	OK	negbinomial.size	0.740286561064541	0.999999999737279	Rccd1	35	FALSE
Rce1	OK	negbinomial.size	0.830197475650219	0.999999999737279	Rce1	26	FALSE
Rchy1	OK	negbinomial.size	0.781682567143248	0.999999999737279	Rchy1	39	FALSE
Rcl1	OK	negbinomial.size	0.206414508836443	0.784442977295437	Rcl1	9	FALSE
Rcn2	OK	negbinomial.size	0.712983567818328	0.999999999737279	Rcn2	35	FALSE
Rcor1	OK	negbinomial.size	0.592105264236654	0.979610491509073	Rcor1	13	FALSE
Rcor3	OK	negbinomial.size	0.630782754642298	0.988216622260776	Rcor3	31	FALSE
Rcsd1	OK	negbinomial.size	0.0115896065821855	0.181508234466509	Rcsd1	32	FALSE
Rdh1	OK	negbinomial.size	0.448924749457202	0.941876504958185	Rdh1	30	FALSE
Rdh10	OK	negbinomial.size	0.220840809775904	0.797027575884069	Rdh10	13	FALSE
Rdh11	OK	negbinomial.size	0.750204135380639	0.999999999737279	Rdh11	11	FALSE
Rdh12	OK	negbinomial.size	0.0224199293599916	0.273594124775623	Rdh12	27	FALSE
Rdh14	OK	negbinomial.size	0.963504628170252	0.999999999737279	Rdh14	26	FALSE
Rdh16	OK	negbinomial.size	0.336850258257518	0.890743864299337	Rdh16	27	FALSE
Rdh5	OK	negbinomial.size	0.0621674248906225	0.499812901632205	Rdh5	7	FALSE
Rdh9	OK	negbinomial.size	0.580495074329029	0.976962872519917	Rdh9	25	FALSE
Rdx	OK	negbinomial.size	0.87316132358428	0.999999999737279	Rdx	25	FALSE
Reck	OK	negbinomial.size	1.16430455797254e-06	0.000187845648161267	Reck	6	TRUE
Recql	OK	negbinomial.size	0.466221156010296	0.948795179394311	Recql	35	FALSE
Recql4	OK	negbinomial.size	0.0743659168382492	0.536571552850082	Recql4	6	FALSE
Recql5	OK	negbinomial.size	0.099714736627834	0.606674122366507	Recql5	11	FALSE
Reep1	OK	negbinomial.size	0.840482968104318	0.999999999737279	Reep1	37	FALSE
Reep2	OK	negbinomial.size	0.818135890097934	0.999999999737279	Reep2	36	FALSE
Reep3	OK	negbinomial.size	0.570090066065119	0.974312352470049	Reep3	38	FALSE
Reep4	OK	negbinomial.size	0.169710941067762	0.739050686292556	Reep4	11	FALSE
Reep6	OK	negbinomial.size	0.288855541756577	0.854696537755701	Reep6	11	FALSE
Reg1	OK	negbinomial.size	0.572119442449239	0.974368478663958	Reg1	10	FALSE
Rel	OK	negbinomial.size	0.990967267258236	0.999999999737279	Rel	11	FALSE
Rela	OK	negbinomial.size	0.0113912111817	0.179401878712925	Rela	27	FALSE
Relb	OK	negbinomial.size	0.844589262338531	0.999999999737279	Relb	34	FALSE
Reln	OK	negbinomial.size	0.611533005147374	0.984187020677871	Reln	11	FALSE
Relt	OK	negbinomial.size	0.308954395763295	0.870610182369594	Relt	29	FALSE
Rem2	OK	negbinomial.size	0.455622242816316	0.945989689438315	Rem2	7	FALSE
Ren1	OK	negbinomial.size	0.402835416041962	0.921573237166142	Ren1	7	FALSE
Renbp	OK	negbinomial.size	0.191574634998107	0.76738097403864	Renbp	9	FALSE
Repin1	OK	negbinomial.size	0.131213683056017	0.662255460808254	Repin1	19	FALSE
Reps1	OK	negbinomial.size	0.467432564489768	0.948795179394311	Reps1	39	FALSE
Reps2	OK	negbinomial.size	0.468633916313323	0.948795179394311	Reps2	37	FALSE
Rer1	OK	negbinomial.size	0.605795395013594	0.982599154983525	Rer1	38	FALSE
Rerg	OK	negbinomial.size	0.273172040253981	0.840744147894544	Rerg	9	FALSE
Resp18	OK	negbinomial.size	0.361868533026313	0.903769405849238	Resp18	34	FALSE
Retn	OK	negbinomial.size	0.195640832539014	0.772706106313356	Retn	12	FALSE
Retreg1	OK	negbinomial.size	0.950353442665293	0.999999999737279	Retreg1	31	FALSE
Retreg2	OK	negbinomial.size	0.940820554880859	0.999999999737279	Retreg2	37	FALSE
Retreg3	OK	negbinomial.size	0.206134046708641	0.783806494404604	Retreg3	17	FALSE
Retsat	OK	negbinomial.size	0.282802115329399	0.85056452278813	Retsat	6	FALSE
Rev1	OK	negbinomial.size	0.912302259208712	0.999999999737279	Rev1	26	FALSE
Rev3l	OK	negbinomial.size	0.0652763328227409	0.512463304795216	Rev3l	31	FALSE
Rex1bd	OK	negbinomial.size	0.661076655865	0.994178934913326	Rex1bd	37	FALSE
Rexo1	OK	negbinomial.size	0.712404775089944	0.999999999737279	Rexo1	21	FALSE
Rexo2	OK	negbinomial.size	0.387433340954906	0.914535148987636	Rexo2	33	FALSE
Rexo4	OK	negbinomial.size	0.515299718523524	0.963188957974354	Rexo4	31	FALSE
Rexo5	OK	negbinomial.size	0.00695541820255772	0.125496004630024	Rexo5	34	FALSE
Rfc1	OK	negbinomial.size	0.362360024198238	0.903769405849238	Rfc1	34	FALSE
Rfc3	OK	negbinomial.size	0.917996162564552	0.999999999737279	Rfc3	11	FALSE
Rfc5	OK	negbinomial.size	0.891767408950534	0.999999999737279	Rfc5	29	FALSE
Rfesd	OK	negbinomial.size	0.0331827250255467	0.343333564302357	Rfesd	31	FALSE
Rffl	OK	negbinomial.size	0.0834074458810383	0.568926101208501	Rffl	9	FALSE
Rfk	OK	negbinomial.size	0.59149206841948	0.979610491509073	Rfk	36	FALSE
Rfng	OK	negbinomial.size	0.641893559092608	0.990787399176196	Rfng	33	FALSE
Rft1	OK	negbinomial.size	0.858185202580934	0.999999999737279	Rft1	26	FALSE
Rftn2	OK	negbinomial.size	0.0418097285924301	0.388038213209313	Rftn2	6	FALSE
Rfwd3	OK	negbinomial.size	0.224652139399621	0.801070594804751	Rfwd3	32	FALSE
